Time col;Variable;pid0;pid0 revlevel;pid0 startseq;pid;pid revlevel;pid startseq;length;Max. deviation;Seq;a0;b0
Age.Months;LOC;3165;6;35;36;6;39;5;1,509903e-14; 15159,5-  2170,5- 72874,5-  2270,5--49027,5;1;3,45608e-11
Age.Months;LOC;3165;6;35;36;6;39;6;1,509903e-14; 15159,5-  2170,5- 72874,5-  2270,5--49027,5-  9295,0;1;3,45608e-11
Age.Months;LOC;3165;6;35;36;6;39;7;1,131317e-13; 15159,5-  2170,5- 72874,5-  2270,5--49027,5-  9295,0-  2001,5;1;3,45608e-11
Age.Months;LOC;3165;6;35;36;6;39;8;1,131317e-13; 15159,5-  2170,5- 72874,5-  2270,5--49027,5-  9295,0-  2001,5- -9894,5;1;3,45608e-11
Age.Months;LOC;3165;6;36;36;6;40;4;3,996803e-15;  2170,5- 72874,5-  2270,5--49027,5;1;0
Age.Months;LOC;3165;6;36;36;6;40;5;3,996803e-15;  2170,5- 72874,5-  2270,5--49027,5-  9295,0;1;0
Age.Months;LOC;3165;6;36;36;6;40;6;1,150191e-13;  2170,5- 72874,5-  2270,5--49027,5-  9295,0-  2001,5;1;0
Age.Months;LOC;3165;6;36;36;6;40;7;1,150191e-13;  2170,5- 72874,5-  2270,5--49027,5-  9295,0-  2001,5- -9894,5;1;0
Age.Months;LOC;3165;6;37;36;6;41;4;3,996803e-15; 72874,5-  2270,5--49027,5-  9295,0;1;0
Age.Months;LOC;3165;6;37;36;6;41;5;1,150191e-13; 72874,5-  2270,5--49027,5-  9295,0-  2001,5;1;0
Age.Months;LOC;3165;6;37;36;6;41;6;1,150191e-13; 72874,5-  2270,5--49027,5-  9295,0-  2001,5- -9894,5;1;0
Age.Months;LOC;3165;6;38;36;6;42;4;1,14353e-13;  2270,5--49027,5-  9295,0-  2001,5;1;8,6402e-12
Age.Months;LOC;3165;6;38;36;6;42;5;1,14353e-13;  2270,5--49027,5-  9295,0-  2001,5- -9894,5;1;8,6402e-12
Age.Months;LOC;3165;6;39;36;6;43;4;1,001421e-13;-49027,5-  9295,0-  2001,5- -9894,5;1;3,637979e-11
Age.Months;LOC;163;6;39;3187;3;2;4;0,002340347;1287,641-8698,828-8283,756-1110,158;0,1171186;3026,701
Age.Months;LOC;983;6;2;82;3;4;4;Inf;-36,76955-  0,00000- 10,60660- 36,76955;0,0001598843;-39,02772
