Time col;Variable;pid0;pid0 revlevel;pid0 startseq;pid;pid revlevel;pid startseq;length;Max. deviation;Seq;a0;b0
Date;Cumulative.Developers;139;5;6;146;6;36;4;NaN;0,5-0,0-0,5-1,0;0,2357023;0
Date;Cumulative.Developers;139;6;6;169;5;9;4;NaN;0,00000-1,06066-1,06066-1,06066;1,414214;-1,767767
