Time col;Variable;pid0;pid0 revlevel;pid0 startseq;pid;pid revlevel;pid startseq;length;Max. deviation;Seq;a0;b0
Date;Active.Developers;18;5;14;340;5;1;4;NaN;0,03571429-0,00000000-0,03571429-0,03571429;0,25;0,01785714
Date;Active.Developers;18;6;16;340;6;1;4;NaN;-0,1515229- 0,0000000- 0,1515229--0,1515229;1,5;0
Date;Active.Developers;146;6;52;163;6;12;4;Inf;-1,212183- 0,000000--1,212183- 1,212183;16,97056;-2,220446e-16
Date;Active.Developers;147;6;27;163;6;45;4;0; 2,828427--2,828427- 2,828427--2,828427;19,79899;0
Date;Active.Developers;147;6;41;169;6;6;4;NaN;0,000000-4,242641-2,121320-4,242641;3,5;3,535534
Date;Active.Developers;169;6;7;340;6;7;4;Inf; 0,2020305--0,4040610- 0,2020305--1,0101525;6;-0,404061
