Time col;Variable;pid0;pid0 revlevel;pid0 startseq;pid;pid revlevel;pid startseq;length;Max. deviation;Seq;a0;b0
Age.Months;LOC.Churn;327948;4;8;4361;6;24;4;0,004669441; 187749,6--769962,9- 338167,5--571502,8;3,268443;499756,7
Age.Months;LOC.Churn;487094;4;1;27332;6;28;4;0,002875357;  1539,371--16503,872-  6098,089--12994,501;5,924541;-475,6739
Age.Months;LOC.Churn;3564;6;36;27049;5;13;4;0,002262476; 181496,5--169312,5--103703,5-  59725,5;2480,594;-9694,405
Age.Months;LOC.Churn;584795;4;9;10022;6;13;4;0,003554288;  1219,5--18340,0- -2924,5-  1178,0;10,55372;-6474,451
Age.Months;LOC.Churn;93;6;22;343974;6;5;4;0,002597286; 2713,5-  783,5--1845,0-  747,5;0,2298082;1064,136
Age.Months;LOC.Churn;51;6;8;19893;5;11;4;Inf;21892,73305-   29,69848--7607,05475-55402,52341;140,5409;29,69848
Age.Months;LOC.Churn;3744;3;1;584;6;31;4;0,001349766;-1598,9452- 1987,6772- 1913,2542-  875,7517;0,01272558;1435,611
Age.Months;LOC.Churn;8615;5;23;40548;5;14;4;NaN; -5339,363- 53523,034--62944,524- -2513,765;1,448065;-5339,363
