"";"pid";"seq.id";"max.loc.diff";"max.ad.diff";"max.lc.diff"
"844";4867;5376;9;2;121
"845";4867;5377;9;2;121
"846";4867;5378;9;2;121
"847";4867;5379;9;2;121
"848";4867;5380;9;2;11
"849";4867;5381;9;2;11
"850";4867;5382;9;2;11
"851";4867;5383;9;2;11
"852";4867;5384;9;2;11
"853";4867;5385;9;2;11
"854";4867;5386;9;2;11
"855";4867;5387;9;2;11
"856";4867;5388;9;2;11
"857";4867;5389;9;2;11
"858";4867;5390;0;0;0
"859";4867;5391;0;0;0
"860";4867;5392;364;2;400
"861";4867;5393;364;2;400
"862";4867;5394;364;2;400
"863";4867;5395;1340;2;1625
"864";4867;5396;848;2;1149
"865";4867;5397;364;2;400
"866";4867;5398;364;2;400
"867";4867;5399;364;2;400
"868";4867;5400;364;2;400
"869";4867;5401;364;2;400
"870";4867;5402;1340;4;3446
"871";4867;5403;1340;2;1625
"872";4867;5404;1340;4;4557
"873";4867;5405;364;2;400
"874";4867;5406;364;2;400
"875";4867;5407;364;2;400
"876";4867;5408;364;2;400
"877";4867;5409;364;2;400
"878";4867;5410;364;2;400
"879";4867;5411;848;2;1149
"880";4867;5412;364;2;400
"881";4867;5413;364;2;400
"882";4867;5414;1340;4;3446
"883";4867;5415;2722;5;5590
"884";4867;5416;2722;5;5590
"885";4867;5417;2722;5;5590
"886";4867;5418;364;2;1088
"887";4867;5419;364;2;1088
"888";4867;5420;364;2;1088
"889";4867;5421;364;2;400
"890";4867;5422;364;2;400
"891";4867;5423;364;2;400
"892";4867;5424;364;2;400
"893";4867;5425;364;2;400
"894";4867;5426;364;2;400
"895";4867;5427;364;2;400
"896";4867;5428;364;2;400
"897";4867;5429;119;2;273
"898";4867;5430;119;2;273
"899";4867;5431;119;2;273
"900";4867;5432;9;2;18
"901";4867;5433;9;2;18
"902";4867;5434;9;2;18
"903";4867;5435;9;2;11
"904";4867;5436;9;2;11
"905";4867;5437;9;2;11
"906";4867;5438;9;2;11
"907";4867;5439;119;2;273
"908";4867;5440;119;2;273
"909";4867;5441;119;2;273
"910";4867;5442;119;2;273
"911";4867;5443;119;2;273
"912";4867;5444;9;2;18
"913";4867;5445;9;2;18
"914";4867;5446;9;2;18
"915";4867;5447;9;2;18
"916";4867;5448;9;2;18
"917";4867;5449;9;2;18
"918";4867;5450;9;2;18
"919";4867;5451;9;2;18
"920";4867;5452;9;2;18
"921";4867;5453;9;2;18
"922";4867;5454;9;2;18
"923";4867;5455;9;2;11
"924";4867;5456;9;2;11
"925";4867;5457;9;2;11
"926";4867;5458;9;2;11
"927";4867;5459;9;2;11
"928";4867;5460;9;2;11
"929";4867;5461;9;2;11
"930";4867;5462;9;2;11
"931";4867;5463;9;2;11
"932";4867;5464;9;2;11
"933";4867;5465;9;2;11
"934";4867;5466;9;2;11
"935";4867;5467;9;2;11
"936";4867;5468;9;2;11
"937";4867;5469;9;2;11
"938";4867;5470;9;2;11
"939";4867;5471;9;2;11
"940";4867;5472;9;2;11
"941";4867;5473;9;2;11
"942";4867;5474;9;2;11
"943";4867;5475;9;2;11
"944";4867;5476;9;2;11
"945";4867;5477;1340;4;3446
"946";4867;5478;848;2;1149
"947";4867;5479;364;2;1088
"948";4867;5480;364;2;1088
"949";4867;5481;364;2;400
"950";4867;5482;364;2;400
"951";4867;5483;364;2;400
"952";4867;5484;9;2;18
"953";4867;5485;9;2;18
"954";4867;5486;9;2;18
"955";4867;5487;9;2;18
"956";4867;5488;9;2;18
"957";4867;5489;9;2;18
"958";4867;5490;9;2;18
"959";4867;5491;9;2;18
"960";4867;5492;9;2;18
"961";4867;5493;9;2;18
"962";4867;5494;9;2;18
"963";4867;5495;9;2;18
"964";4867;5496;9;2;18
"965";4867;5497;9;2;11
"966";4867;5498;9;2;11
"967";4867;5499;9;2;11
"968";4867;5500;9;2;11
"969";4867;5501;9;2;11
"970";4867;5502;9;2;11
"971";4867;5503;1340;4;1625
"972";4867;5504;1340;4;3446
"973";4867;5505;364;2;400
"974";4867;5506;848;2;1149
"975";4867;5507;1340;4;2306
"976";4867;5508;848;2;1149
"977";4867;5509;848;2;1149
"978";4867;5510;848;2;1149
"979";4867;5511;364;2;400
"980";4867;5512;364;2;400
"981";4867;5513;364;2;400
"982";4867;5514;364;2;400
"983";4867;5515;9;2;11
"984";4867;5516;9;2;11
"985";4867;5517;848;2;1149
"986";4867;5518;848;2;1149
"987";4867;5519;1340;2;1625
"988";4867;5520;364;2;400
"989";4867;5521;9;2;11
"990";4867;5522;364;2;400
"991";4867;5523;364;2;400
"992";4867;5524;364;2;400
"993";4867;5525;364;2;400
"994";4867;5526;364;2;400
"995";4867;5527;119;2;273
"996";4867;5528;1340;4;3446
"997";4867;5529;119;2;273
"998";4867;5530;119;2;273
"999";4867;5531;119;2;273
"1000";4867;5532;119;2;273
"1001";4867;5533;9;2;11
"1002";4867;5534;9;2;11
"1003";4867;5535;9;2;11
"1004";4867;5536;9;2;11
"1005";4867;5537;9;2;11
"1006";4867;5538;119;2;273
"1007";4867;5539;9;2;11
"1008";4867;5540;9;2;11
"1009";4867;5541;9;2;11
"1010";4867;5542;1340;4;4557
"1011";4867;5543;119;2;273
"1012";4936;5644;25188;3;47778
"1013";4936;5645;5973;2;44169
"1014";4936;5646;25188;2;47778
"1015";4936;5647;3199;1;44169
"1016";4936;5648;0;0;0
"1017";4936;5649;25188;3;47778
"1018";4936;5650;3199;1;44169
"1019";4936;5651;3199;1;44169
"1020";4936;5652;3199;1;44169
"1021";4936;5653;25188;3;52259
"1022";4936;5654;5973;2;44169
"1023";4936;5655;25188;3;47778
"1024";4936;5656;25188;3;47778
"1025";4936;5657;25188;2;47778
"1026";4936;5658;25188;2;47778
"1027";4936;5659;3199;1;44169
"1028";4936;5660;3199;1;44169
"1029";4936;5661;25188;3;47778
"1030";4936;5662;25188;3;47778
"1031";4936;5663;25188;2;47778
"1032";4936;5664;25188;2;47778
"1033";4936;5665;25188;2;47778
"1034";4936;5666;25188;2;47778
"1035";4936;5667;25188;2;47778
"1036";4936;5668;25188;2;47778
"1037";4936;5669;25188;2;47778
"1038";4936;5670;25188;3;47778
"1039";4936;5671;25188;3;47778
"1040";4936;5672;25188;2;47778
"1041";4936;5673;3199;1;44169
"1042";4936;5674;3199;1;44169
"1043";4936;5675;3199;1;44169
"1044";4936;5676;3199;1;44169
"1045";4936;5677;3199;1;44169
"1046";4936;5678;3199;1;44169
"1047";4936;5679;25188;3;47778
"1048";4936;5680;25188;3;47778
"1049";4936;5681;25188;3;47778
"1050";4936;5682;25188;3;47778
"1051";4936;5683;25188;3;47778
"1052";4936;5684;3199;1;44169
"1053";4936;5685;3199;2;44169
"1054";4936;5686;25188;2;47778
"1055";4936;5687;25188;3;47778
"1056";4936;5688;25188;2;47778
"1057";4936;5689;5973;2;44169
"1058";4936;5690;25188;3;47778
"1059";7858;7649;37011;3;386275
"1060";7858;7650;37011;3;386275
"1061";7858;7651;37011;3;386275
"1062";7858;7652;37011;3;386275
"1063";7858;7653;1325;3;6691
"1064";7858;7654;37011;3;386275
"1065";7858;7655;37011;3;386275
"1066";7858;7656;37011;3;386275
"1067";7858;7657;37011;3;386275
"1068";7858;7658;37011;3;386275
"1069";7858;7659;37011;3;386275
"1070";7858;7660;37011;3;386275
"1071";7858;7661;37011;3;386275
"1072";7858;7662;37011;3;386275
"1073";7858;7663;0;0;0
"1074";7858;7664;37011;3;386275
"1075";7858;7665;37011;3;386275
"1076";7858;7666;37011;3;386275
"1077";7858;7667;37011;3;386275
"1078";7858;7668;37011;3;386275
"1079";7858;7669;37011;3;386275
"1080";7858;7670;37011;3;386275
"1081";7858;7671;37011;3;386275
"1082";7858;7672;37011;3;386275
"1083";7858;7673;37011;3;386275
"1084";7858;7674;37011;3;386275
"1085";7858;7675;37011;3;386275
"1086";7858;7676;37011;3;386275
"1087";7858;7677;37011;3;386275
"1088";7858;7678;37011;3;386275
"1089";7858;7679;37011;3;386275
"1090";7858;7680;37011;3;386275
"1091";7858;7681;37011;3;386275
"1092";7858;7682;37011;3;386275
"1093";7858;7683;0;0;0
"1094";7858;7684;1325;3;6691
"1095";7858;7685;1325;3;6691
"1096";7858;7686;1325;3;6691
"1097";7858;7687;1325;3;6691
"1098";7858;7688;37011;3;386275
"1099";7858;7689;0;0;0
"1100";7858;7690;37011;3;94635
"1101";11187;9416;51586;2;51586
"1102";11187;9417;5464;2;15544
"1103";11187;9418;5464;2;15544
"1104";11187;9419;822;2;1598
"1105";11187;9420;51586;2;51586
"1106";11187;9421;5464;2;15544
"1107";11187;9422;5464;2;15544
"1108";11187;9423;822;2;1598
"1109";11187;9424;0;2;1598
"1110";11187;9425;0;2;1598
"1111";11187;9426;51586;2;51586
"1112";11187;9427;51586;2;51586
"1113";11187;9428;5464;2;15544
"1114";11187;9429;5464;2;15544
"1115";11187;9430;5464;2;15544
"1116";11187;9431;5464;2;15544
"1117";11187;9432;822;2;1598
"1118";11187;9433;822;2;1598
"1119";11187;9434;822;2;1598
"1120";11187;9435;0;2;1598
"1121";11187;9436;51586;2;51586
"1122";11187;9437;5464;2;15544
"1123";11187;9438;51586;2;75238
"1124";11187;9439;5464;2;15544
"1125";11187;9440;5464;2;15544
"1126";11187;9441;822;2;1598
"1127";11187;9442;0;2;1598
"1128";11187;9443;0;2;1598
"1129";11187;9444;51586;2;51586
"1130";11187;9445;51586;2;51586
"1131";11187;9446;51586;2;51586
"1132";11187;9447;51586;2;51586
"1133";11187;9448;5464;2;15544
"1134";11187;9449;5464;2;15544
"1135";11187;9450;5464;2;15544
"1136";11187;9451;5464;2;15544
"1137";11187;9452;822;2;1598
"1138";11187;9453;822;2;1598
"1139";11187;9454;822;2;1598
"1140";11187;9455;0;2;1598
"1141";11187;9456;0;2;1598
"1142";11187;9457;0;2;1598
"1143";11187;9458;0;2;1598
"1144";11187;9459;51586;2;51586
"1145";11187;9460;51586;2;51586
"1146";11187;9461;51586;2;51586
"1147";11187;9462;5464;2;15544
"1148";11187;9463;5464;2;15544
"1149";11187;9464;822;2;1598
"1150";11187;9465;822;2;1598
"1151";11187;9466;822;2;1598
"1152";11187;9467;822;2;1598
"1153";11187;9468;5464;2;15544
"1154";11187;9469;822;2;1598
"1155";11187;9470;0;2;1598
"1156";11187;9471;0;2;1598
"1157";11187;9472;51586;2;51586
"1158";11187;9473;5464;2;15544
"1159";11187;9474;5464;2;15544
"1160";11187;9475;51586;2;75238
"1161";11187;9476;51586;2;75238
"1162";11187;9477;51586;2;75238
"1163";11187;9478;5464;2;15544
"1164";11187;9479;5464;2;15544
"1165";11187;9480;5464;2;15544
"1166";11187;9481;5464;2;15544
"1167";11187;9482;5464;2;15544
"1168";11389;9591;1404;2;11568
"1169";11389;9592;1404;2;11865
"1170";11389;9593;1404;2;11568
"1171";11389;9594;1404;2;11568
"1172";11389;9595;1404;2;11568
"1173";11389;9596;1404;2;11568
"1174";11389;9597;1404;2;11568
"1175";11389;9598;1404;2;11568
"1176";11389;9599;2;1;2
"1177";11389;9600;2;1;2
"1178";11389;9601;2;1;2
"1179";11389;9602;1404;2;11865
"1180";11389;9603;1404;2;11568
"1181";11389;9604;1404;2;11568
"1182";11389;9605;1404;2;11568
"1183";11389;9606;1404;2;11568
"1184";11389;9607;1404;2;11865
"1185";11389;9608;1404;2;11865
"1186";11389;9609;1404;2;11865
"1187";11389;9610;1404;2;11865
"1188";11389;9611;1404;2;11568
"1189";11389;9612;1404;2;11568
"1190";11389;9613;1404;2;11568
"1191";11389;9614;1404;2;11568
"1192";11389;9615;1404;2;11568
"1193";11389;9616;1404;2;11568
"1194";11389;9617;690;2;10205
"1195";11389;9618;2;2;3080
"1196";11389;9619;2;2;3080
"1197";11389;9620;2;2;3080
"1198";11389;9621;0;1;2
"1199";11389;9622;0;1;2
"1200";11389;9623;0;1;2
"1201";11389;9624;1404;2;11865
"1202";11389;9625;1404;2;11568
"1203";11389;9626;1404;2;11568
"1204";11389;9627;1404;2;11568
"1205";11389;9628;1404;2;11568
"1206";11389;9629;1404;2;11568
"1207";11389;9630;1404;2;11568
"1208";11389;9631;2;2;3080
"1209";11389;9632;2;2;3080
"1210";11389;9633;2;2;3080
"1211";11389;9634;2;2;3080
"1212";11389;9635;2;2;3080
"1213";11389;9636;1404;2;11568
"1214";11389;9637;1404;2;11568
"1215";11389;9638;1404;2;11568
"1216";11389;9639;1404;2;11568
"1217";11389;9640;1404;2;11568
"1218";11389;9641;1404;2;11568
"1219";11389;9642;1404;2;11568
"1220";11389;9643;0;1;2
"1221";11389;9644;0;1;2
"1222";11389;9645;0;1;2
"1223";11389;9646;0;1;2
"1224";11389;9647;0;1;2
"1225";11389;9648;1404;2;11568
"1226";11389;9649;1404;2;11568
"1227";11389;9650;1404;2;11568
"1228";11389;9651;1404;2;11568
"1229";11389;9652;1404;2;11568
"1230";11389;9653;1404;2;11568
"1231";11389;9654;1404;2;11568
"1232";11389;9655;1404;2;11568
"1233";11389;9656;1404;2;11568
"1234";11389;9657;1404;2;11568
"1235";11389;9658;1404;2;11568
"1236";11389;9659;2;2;3080
"1237";12053;9957;19446;3;181558
"1238";12053;9958;11;2;16396
"1239";12053;9959;13193;3;44434
"1240";12053;9960;13193;3;44434
"1241";12053;9961;20069;3;181558
"1242";12053;9962;20069;3;181558
"1243";12053;9963;19446;3;181558
"1244";12053;9964;19446;3;181558
"1245";12053;9965;19446;3;181558
"1246";12053;9966;1242;3;16396
"1247";12053;9967;0;1;4
"1248";12053;9968;20069;3;181558
"1249";12053;9969;20069;3;181558
"1250";12053;9970;1242;3;16396
"1251";12053;9971;1242;3;16396
"1252";12053;9972;20069;3;181558
"1253";12053;9973;20069;3;181558
"1254";12053;9974;20069;3;181558
"1255";12053;9975;19446;3;181558
"1256";12053;9976;19446;3;181558
"1257";12053;9977;13193;3;44434
"1258";12053;9978;13193;3;44434
"1259";12053;9979;1242;3;16396
"1260";12053;9980;1242;3;16396
"1261";12053;9981;11;2;16396
"1262";12053;9982;11;2;16396
"1263";12053;9983;11;2;16396
"1264";12053;9984;11;2;16396
"1265";12053;9985;0;1;4
"1266";12053;9986;0;1;4
"1267";12053;9987;20069;3;181558
"1268";12053;9988;20069;3;181558
"1269";12053;9989;13193;3;44434
"1270";12053;9990;13193;3;44434
"1271";12053;9991;20069;3;181558
"1272";12053;9992;13193;3;44434
"1273";12053;9993;13193;3;44434
"1274";12053;9994;13193;3;44434
"1275";12053;9995;20069;3;181558
"1276";12053;9996;11;2;16396
"1277";12053;9997;20069;3;181558
"1278";12053;9998;19446;3;181558
"1279";12053;9999;19446;3;181558
"1280";12053;10000;19446;3;181558
"1281";12053;10001;19446;3;181558
"1282";12053;10002;10742;3;18466
"1283";12053;10003;0;2;659
"1284";12053;10004;20069;3;181558
"1285";12053;10005;20069;3;181558
"1286";12053;10006;20069;3;181558
"1287";12053;10007;19446;3;181558
"1288";12053;10008;19446;3;181558
"1289";12053;10009;13193;3;44434
"1290";12053;10010;13193;3;44434
"1291";12053;10011;13193;3;44434
"1292";12053;10012;10742;3;18466
"1293";12053;10013;10742;3;18466
"1294";12053;10014;10742;3;18466
"1295";12053;10015;10742;3;18466
"1296";12053;10016;1242;3;16396
"1297";12053;10017;1242;3;16396
"1298";12053;10018;1242;3;16396
"1299";12053;10019;1242;3;16396
"1300";12053;10020;11;2;16396
"1301";12053;10021;11;2;16396
"1302";12053;10022;0;2;659
"1303";12053;10023;0;2;659
"1304";12053;10024;0;2;659
"1305";12053;10025;0;2;659
"1306";12053;10026;20069;3;181558
"1307";12053;10027;20069;3;181558
"1308";12053;10028;19446;3;181558
"1309";12053;10029;10742;3;18466
"1310";12053;10030;10742;3;18466
"1311";12053;10031;10742;3;18466
"1312";12053;10032;10742;3;18466
"1313";12053;10033;11;2;16396
"1314";12053;10034;11;2;16396
"1315";12053;10035;11;2;16396
"1316";12053;10036;11;2;16396
"1317";12053;10037;11;2;16396
"1318";12053;10038;11;2;16396
"1319";12053;10039;20069;3;181558
"1320";12053;10040;20069;3;181558
"1321";12053;10041;20069;3;181558
"1322";12053;10042;19446;3;181558
"1323";12053;10043;20069;3;181558
"1324";12053;10044;20069;3;181558
"1325";12053;10045;20069;3;181558
"1326";12053;10046;20069;3;181558
"1327";12053;10047;20069;3;181558
"1328";12053;10048;20069;3;181558
"1329";12053;10049;20069;3;181558
"1330";12053;10050;20069;3;181558
"1331";12053;10051;13193;3;44434
"1332";12053;10052;13193;3;44434
"1333";12053;10053;13193;3;44434
"1334";12053;10054;0;2;659
"1335";12053;10055;0;2;659
"1336";12053;10056;20069;3;181558
"1337";12053;10057;20069;3;181558
"1338";12053;10058;20069;3;181558
"1339";12053;10059;20069;3;181558
"1340";12053;10060;20069;3;181558
"1341";12053;10061;1242;3;16396
"1342";12053;10062;1242;3;16396
"1343";12053;10063;1242;3;16396
"1344";12053;10064;1242;3;16396
"1345";12053;10065;1242;3;16396
"1346";12053;10066;1242;3;16396
"1347";12053;10067;11;2;16396
"1348";12053;10068;0;2;659
"1349";12053;10069;0;2;659
"1350";12053;10070;20069;3;181558
"1351";12053;10071;20069;3;181558
"1352";12053;10072;19446;3;181558
"1353";12053;10073;20069;3;181558
"1354";12053;10074;20069;3;181558
"1355";12053;10075;20069;3;181558
"1356";12053;10076;19446;3;181558
"1357";12053;10077;19446;3;181558
"1358";12053;10078;20069;3;181558
"1359";12053;10079;13193;3;44434
"1360";12053;10080;13193;3;44434
"1361";12053;10081;13193;3;44434
"1362";12053;10082;20069;3;181558
"1363";12053;10083;10742;3;18466
"1364";12053;10084;10742;3;18466
"1365";12053;10085;10742;3;18466
"1366";12053;10086;26585;3;181558
"1367";12053;10087;20069;3;181558
"1368";12053;10088;10742;3;18466
"1369";12547;10120;41511;3;43090
"1370";12547;10121;41511;3;47259
"1371";12547;10122;41511;3;43090
"1372";12547;10123;37992;3;41428
"1373";12547;10124;37992;3;41428
"1374";12547;10125;37992;3;41428
"1375";12547;10126;356;3;7960
"1376";12547;10127;41511;3;43090
"1377";12547;10128;41511;3;43090
"1378";12547;10129;41511;3;43090
"1379";12547;10130;41511;3;43090
"1380";12547;10131;41511;3;43090
"1381";12547;10132;37992;3;41428
"1382";12547;10133;41511;3;43090
"1383";12547;10134;41511;3;43090
"1384";12547;10135;37992;3;41428
"1385";12547;10136;37992;3;41428
"1386";12547;10137;37992;3;41428
"1387";12547;10138;37992;3;41428
"1388";12547;10139;37992;3;41428
"1389";12547;10140;37992;3;41428
"1390";12547;10141;37992;3;41428
"1391";12547;10142;356;3;2900
"1392";12547;10143;0;1;294
"1393";12547;10144;41511;3;43090
"1394";12547;10145;41511;3;43090
"1395";12547;10146;41511;3;43090
"1396";12547;10147;41511;3;43090
"1397";12547;10148;41511;3;43090
"1398";12547;10149;37992;3;41428
"1399";12547;10150;37992;3;41428
"1400";12547;10151;37992;3;41428
"1401";12547;10152;37992;3;41428
"1402";12547;10153;37992;3;41428
"1403";12547;10154;37992;3;41428
"1404";12547;10155;144;1;294
"1405";12547;10156;144;1;294
"1406";12547;10157;41511;3;47259
"1407";12547;10158;144;1;294
"1408";12547;10159;0;1;294
"1409";12547;10160;41511;3;43090
"1410";12547;10161;41511;3;43090
"1411";12547;10162;41511;3;43090
"1412";12547;10163;37992;3;41428
"1413";12547;10164;37992;3;41428
"1414";12547;10165;37992;3;41428
"1415";12547;10166;37992;3;41428
"1416";12547;10167;37992;3;41428
"1417";12547;10168;41511;3;43090
"1418";12547;10169;41511;3;43090
"1419";12547;10170;356;3;2900
"1420";12547;10171;356;3;2900
"1421";12547;10172;356;3;2900
"1422";12547;10173;37992;3;41428
"1423";12547;10174;41511;3;43090
"1424";12547;10175;37992;3;41428
"1425";12547;10176;41511;3;43090
"1426";12547;10177;41511;3;47259
"1427";12547;10178;41511;3;43090
"1428";12547;10179;37992;3;41428
"1429";12547;10180;37992;3;41428
"1430";12547;10181;37992;3;41428
"1431";12547;10182;37992;3;41428
"1432";12547;10183;41511;3;43090
"1433";13079;10349;15962;3;23073
"1434";13079;10350;5214;3;21123
"1435";13079;10351;1865;3;3157
"1436";13079;10352;1865;3;3157
"1437";13079;10353;1865;2;2705
"1438";13079;10354;15962;3;23073
"1439";13079;10355;5214;3;4505
"1440";13079;10356;5214;3;4505
"1441";13079;10357;5214;3;4505
"1442";13079;10358;43130;3;249242
"1443";13079;10359;15962;3;48291
"1444";13079;10360;6836;3;21123
"1445";13079;10361;1865;3;3157
"1446";13079;10362;1865;3;3157
"1447";13079;10363;1865;2;2705
"1448";13079;10364;0;0;0
"1449";13079;10365;43130;3;249242
"1450";13079;10366;5214;3;4505
"1451";13079;10367;1865;2;2705
"1452";13079;10368;1865;2;2705
"1453";13079;10369;0;0;0
"1454";13079;10370;0;0;0
"1455";13079;10371;1865;2;2705
"1456";13079;10372;1865;2;2705
"1457";13079;10373;15962;3;23073
"1458";13079;10374;1865;3;3157
"1459";13079;10375;1865;3;3157
"1460";13079;10376;20246;3;249242
"1461";13079;10377;15962;3;48291
"1462";13079;10378;18012;3;48291
"1463";13079;10379;1865;2;2705
"1464";13079;10380;1865;2;2705
"1465";13079;10381;1865;3;3157
"1466";13079;10382;15962;3;23073
"1467";13079;10383;5214;3;4505
"1468";13079;10384;5214;3;4505
"1469";13079;10385;1865;3;3157
"1470";13079;10386;1865;3;3157
"1471";13079;10387;1865;3;3157
"1472";13079;10388;1865;2;2705
"1473";13079;10389;1865;2;2705
"1474";13079;10390;6836;3;21123
"1475";13079;10391;6836;3;21123
"1476";13079;10392;5214;3;21123
"1477";13079;10393;15962;3;23073
"1478";13079;10394;5214;3;4505
"1479";13079;10395;5214;3;4505
"1480";13079;10396;1865;2;3081
"1481";13079;10397;5214;3;4505
"1482";13079;10398;1865;3;3568
"1483";13079;10399;1865;2;3081
"1484";13079;10400;1865;2;2273
"1485";13079;10401;5214;3;4505
"1486";13079;10402;5214;3;4505
"1487";13079;10403;1865;3;3157
"1488";13079;10404;1865;2;2705
"1489";13079;10405;1865;2;2273
"1490";13079;10406;1865;2;2273
"1491";13079;10407;20246;3;166682
"1492";13079;10408;15962;3;48291
"1493";13079;10409;6836;3;21123
"1494";13079;10410;6836;3;21123
"1495";13079;10411;6836;3;21123
"1496";13079;10412;6836;3;21123
"1497";13079;10413;6836;3;21123
"1498";13079;10414;5214;3;21123
"1499";13079;10415;5214;3;4505
"1500";13079;10416;5214;3;4505
"1501";13079;10417;5214;3;4505
"1502";13079;10418;5214;3;4505
"1503";13079;10419;5214;3;4505
"1504";13079;10420;1865;3;3157
"1505";13079;10421;1865;3;3157
"1506";13079;10422;1865;3;3157
"1507";13079;10423;1865;3;3157
"1508";13079;10424;1865;3;3157
"1509";13079;10425;5214;3;21123
"1510";13079;10426;5214;3;21123
"1511";13079;10427;1865;3;3157
"1512";13079;10428;1865;2;2705
"1513";13079;10429;1865;2;2705
"1514";13079;10430;1865;2;2705
"1515";13079;10431;1865;2;2705
"1516";13079;10432;1865;2;2273
"1517";13079;10433;18012;3;166682
"1518";13079;10434;6836;3;21123
"1519";13079;10435;6836;3;21123
"1520";13079;10436;43130;3;249242
"1521";13079;10437;15962;3;48291
"1522";13079;10438;6836;3;21123
"1523";13079;10439;6836;3;21123
"1524";13079;10440;6836;3;21123
"1525";13079;10441;6836;3;21123
"1526";13079;10442;1865;3;3157
"1527";13079;10443;1865;3;3157
"1528";13079;10444;1865;3;3157
"1529";13079;10445;1865;3;3157
"1530";13079;10446;15962;3;23073
"1531";13079;10447;1865;3;3157
"1532";13079;10448;1865;3;3568
"1533";13079;10449;1865;2;2705
"1534";13079;10450;1865;2;2705
"1535";13079;10451;18012;3;48291
"1536";13079;10452;1865;3;3157
"1537";13079;10453;15962;3;23073
"1538";13079;10454;6836;3;21123
"1539";13079;10455;1865;3;3157
"1540";13079;10456;1865;3;3157
"1541";13079;10457;1865;3;3157
"1542";13079;10458;1865;3;3157
"1543";13079;10459;1865;3;3157
"1544";13079;10460;1865;3;3157
"1545";13079;10461;1865;3;3157
"1546";13079;10462;1865;3;3157
"1547";13079;10463;1865;3;3157
"1548";13079;10464;1865;3;3157
"1549";13079;10465;1865;2;2273
"1550";13079;10466;1865;2;2273
"1551";13079;10467;1865;2;2273
"1552";13079;10468;1865;2;2273
"1553";13079;10469;1865;2;3081
"1554";13079;10470;1865;2;2705
"1555";13079;10471;6836;3;21123
"1556";13079;10472;1865;3;3157
"1557";13079;10473;1865;3;3157
"1558";13079;10474;1865;3;3157
"1559";13079;10475;1865;3;3157
"1560";13079;10476;1865;3;3157
"1561";13079;10477;1865;3;3157
"1562";13079;10478;1865;3;3157
"1563";13079;10479;1865;3;3157
"1564";13079;10480;1865;3;3157
"1565";13079;10481;1865;2;3081
"1566";13079;10482;1865;2;2705
"1567";13079;10483;1865;2;2705
"1568";13079;10484;1865;2;2705
"1569";13079;10485;1865;2;2705
"1570";13079;10486;1865;2;2705
"1571";13079;10487;5214;3;20169
"1572";13079;10488;1865;3;3568
"1573";13079;10489;1865;3;3568
"1574";13079;10490;15962;3;23073
"1575";13079;10491;18012;3;48291
"1576";13079;10492;6836;3;21123
"1577";13079;10493;15962;3;23073
"1578";13079;10494;1865;3;3157
"1579";15700;11011;26550;2;26798
"1580";15700;11012;2202;2;2204
"1581";15700;11013;26550;2;26798
"1582";15700;11014;2940;2;23648
"1583";15700;11015;2940;2;23648
"1584";15700;11016;2202;2;2204
"1585";15700;11017;2202;2;2204
"1586";15700;11018;2940;2;23648
"1587";15700;11019;260681;2;267703
"1588";15700;11020;2940;2;23648
"1589";15700;11021;2202;2;2204
"1590";15700;11022;11;1;11
"1591";15700;11023;0;1;9
"1592";15700;11024;2940;2;23648
"1593";15700;11025;2202;2;2204
"1594";15700;11026;2202;2;2204
"1595";15700;11027;2202;2;2204
"1596";15700;11028;2202;2;2204
"1597";15700;11029;11;1;11
"1598";15700;11030;260681;2;267703
"1599";15700;11031;26550;2;26798
"1600";15700;11032;0;1;9
"1601";15700;11033;2202;2;2204
"1602";15700;11034;2202;2;2204
"1603";15700;11035;2202;2;2204
"1604";15700;11036;2202;2;2204
"1605";15700;11037;2202;2;2204
"1606";15700;11038;2202;2;2204
"1607";15700;11039;2202;2;2204
"1608";15700;11040;2202;2;2204
"1609";15700;11041;2202;2;2204
"1610";15700;11042;2202;2;2204
"1611";15700;11043;2202;2;2204
"1612";15700;11044;11;1;11
"1613";15700;11045;260681;2;267703
"1614";15700;11046;2940;2;23648
"1615";15700;11047;2202;2;2204
"1616";15700;11048;260681;2;267703
"1617";15700;11049;260681;2;267703
"1618";15700;11050;26550;2;26798
"1619";15700;11051;2940;2;23648
"1620";15700;11052;2940;2;23648
"1621";15700;11053;26550;2;26798
"1622";15700;11054;2202;2;2204
"1623";16025;11149;15;2;112
"1624";16025;11150;2333;2;8283
"1625";16025;11151;2333;2;8283
"1626";16025;11152;2333;2;5419
"1627";16025;11153;15;2;67
"1628";16025;11154;15;2;67
"1629";16025;11155;15;2;67
"1630";16025;11156;2333;2;5419
"1631";16025;11157;2333;2;5419
"1632";16025;11158;2333;2;5419
"1633";16025;11159;2333;2;5419
"1634";16025;11160;15;2;67
"1635";16025;11161;9;2;67
"1636";16025;11162;9;2;67
"1637";16025;11163;9;2;67
"1638";16025;11164;0;2;38
"1639";16025;11165;0;2;38
"1640";16025;11166;6383;3;8283
"1641";16025;11167;6383;2;8283
"1642";16025;11168;2333;2;5419
"1643";16025;11169;2333;2;5419
"1644";16025;11170;2333;2;5419
"1645";16025;11171;2333;2;5419
"1646";16025;11172;6383;3;8283
"1647";16025;11173;64010;3;74020
"1648";16025;11174;2333;2;8283
"1649";16025;11175;2333;2;5419
"1650";16025;11176;2333;2;5419
"1651";16025;11177;2333;2;5419
"1652";16025;11178;2333;2;5419
