"";"seq";"variable";"pid";"coefficient";"level";"value";"revlevel";"sequence"
"1";NA;"LOC";159;"haar";1;6800,24591467103;6;1
"2";NA;"LOC";159;"haar";1;11176,5297834346;6;2
"3";NA;"LOC";159;"haar";1;11176,5297834346;6;3
"4";NA;"LOC";159;"haar";1;11176,5297834346;6;4
"5";NA;"LOC";159;"haar";1;11176,5297834346;6;5
"6";NA;"LOC";159;"haar";1;11176,5297834346;6;6
"7";NA;"LOC";159;"haar";1;11176,5297834346;6;7
"8";NA;"LOC";159;"haar";1;11176,5297834346;6;8
"9";NA;"LOC";159;"haar";1;11176,5297834346;6;9
"10";NA;"LOC";159;"haar";1;11176,5297834346;6;10
"11";NA;"LOC";159;"haar";1;11176,5297834346;6;11
"12";NA;"LOC";159;"haar";1;57087,5588723147;6;12
"13";NA;"LOC";159;"haar";1;77723,7631744629;6;13
"14";NA;"LOC";159;"haar";1;97095,6605518496;6;14
"15";NA;"LOC";159;"haar";1;104170,971004402;6;15
"16";NA;"LOC";159;"haar";1;116792,827048582;6;16
"17";NA;"LOC";159;"haar";1;120059,660377664;6;17
"18";NA;"LOC";159;"haar";1;125533,373970829;6;18
"19";NA;"LOC";159;"haar";1;127403,671407067;6;19
"20";NA;"LOC";159;"haar";1;140476,661577644;6;20
"21";NA;"LOC";159;"haar";1;150946,084579892;6;21
"22";NA;"LOC";159;"haar";1;159503,490845812;6;22
"23";NA;"LOC";159;"haar";1;186039,794130181;6;23
"24";NA;"LOC";159;"haar";1;191218,644195591;6;24
"25";NA;"LOC";159;"haar";1;207162,487897785;6;25
"26";NA;"LOC";159;"haar";1;269530,720212001;6;26
"27";NA;"LOC";159;"haar";1;278255,003678281;6;27
"28";NA;"LOC";159;"haar";1;282248,035671641;6;28
"29";NA;"LOC";159;"haar";1;292360,36974939;6;29
"30";NA;"LOC";159;"haar";1;296759,988141933;6;30
"31";NA;"LOC";159;"haar";1;287383,045116618;6;31
"32";NA;"LOC";159;"haar";1;297028,688718783;6;32
"33";NA;"LOC";159;"haar";1;314935,460845552;6;33
"34";NA;"LOC";159;"haar";1;328032,492646689;6;34
"35";NA;"LOC";159;"haar";1;329640,453467107;6;35
"36";NA;"LOC";159;"haar";1;339264,176759056;6;36
"37";NA;"LOC";159;"haar";1;338845,569544594;6;37
"38";NA;"LOC";159;"haar";1;321230,125411674;6;38
"39";NA;"LOC";159;"haar";1;311834,090503267;6;39
"40";NA;"LOC";159;"haar";1;326755,457799866;6;40
"41";NA;"LOC";159;"haar";1;332716,367965269;6;41
"42";NA;"LOC";159;"haar";1;334885,771569949;6;42
"43";NA;"LOC";159;"haar";1;351193,068157673;6;43
"44";NA;"LOC";159;"haar";1;361392,376369508;6;44
"45";NA;"LOC";159;"haar";1;366288,383722443;6;45
"46";NA;"LOC";159;"haar";1;403646,249186091;6;46
"47";NA;"LOC";159;"haar";1;435023,405494463;6;47
"48";NA;"LOC";159;"haar";1;463744,668732698;6;48
"49";NA;"LOC";159;"haar";1;572893,671476654;6;49
"50";NA;"LOC";159;"haar";1;602844,593407372;6;50
"51";NA;"LOC";159;"haar";1;641715,667382759;6;51
"52";NA;"LOC";159;"haar";1;633294,025618827;6;52
"53";NA;"LOC";159;"haar";1;622002,237430059;6;53
"54";NA;"LOC";159;"haar";1;734179,778517837;6;54
"55";NA;"LOC";159;"haar";1;737694,099220334;6;55
"56";NA;"LOC";159;"haar";1;736478,582663474;6;56
"57";NA;"LOC";159;"haar";1;907235,67793187;6;57
"58";NA;"LOC";159;"haar";1;1104977,38218391;6;58
"59";NA;"LOC";159;"haar";1;1042636,01992738;6;59
"60";NA;"LOC";159;"haar";1;979956,660629438;6;60
"61";NA;"LOC";159;"haar";2;12711,5;5;1
"62";NA;"LOC";159;"haar";2;15806;5;2
"63";NA;"LOC";159;"haar";2;15806;5;3
"64";NA;"LOC";159;"haar";2;15806;5;4
"65";NA;"LOC";159;"haar";2;15806;5;5
"66";NA;"LOC";159;"haar";2;48270;5;6
"67";NA;"LOC";159;"haar";2;123616;5;7
"68";NA;"LOC";159;"haar";2;156245;5;8
"69";NA;"LOC";159;"haar";2;173660,5;5;9
"70";NA;"LOC";159;"haar";2;189420;5;10
"71";NA;"LOC";159;"haar";2;219521;5;11
"72";NA;"LOC";159;"haar";2;266762;5;12
"73";NA;"LOC";159;"haar";2;337073;5;13
"74";NA;"LOC";159;"haar";2;396335,5;5;14
"75";NA;"LOC";159;"haar";2;416571;5;15
"76";NA;"LOC";159;"haar";2;413241,5;5;16
"77";NA;"LOC";159;"haar";2;454647;5;17
"78";NA;"LOC";159;"haar";2;472987;5;18
"79";NA;"LOC";159;"haar";2;466744;5;19
"80";NA;"LOC";159;"haar";2;451551;5;20
"81";NA;"LOC";159;"haar";2;472066;5;21
"82";NA;"LOC";159;"haar";2;503874;5;22
"83";NA;"LOC";159;"haar";2;544426;5;23
"84";NA;"LOC";159;"haar";2;635525;5;24
"85";NA;"LOC";159;"haar";2;831372,5;5;25
"86";NA;"LOC";159;"haar";2;901568;5;26
"87";NA;"LOC";159;"haar";2;958965,5;5;27
"88";NA;"LOC";159;"haar";2;1042397,5;5;28
"89";NA;"LOC";159;"haar";2;1422849,5;5;29
"90";NA;"LOC";159;"haar";2;1430189;5;30
"91";NA;"LOC";159;"haar";3;20164,9176324874;4;1
"92";NA;"LOC";159;"haar";3;22353,0595668691;4;2
"93";NA;"LOC";159;"haar";3;45308,5741113092;4;3
"94";NA;"LOC";159;"haar";3;197891,610889648;4;4
"95";NA;"LOC";159;"haar";3;256736,683666602;4;5
"96";NA;"LOC";159;"haar";3;343854,006875738;4;6
"97";NA;"LOC";159;"haar";3;518598,123729854;4;7
"98";NA;"LOC";159;"haar";3;586766,045863362;4;8
"99";NA;"LOC";159;"haar";3;655936,291859202;4;9
"100";NA;"LOC";159;"haar";3;649332,621629701;4;10
"101";NA;"LOC";159;"haar";3;690093,792031199;4;11
"102";NA;"LOC";159;"haar";3;834351,353567848;4;12
"103";NA;"LOC";159;"haar";3;1225373,97894281;4;13
"104";NA;"LOC";159;"haar";3;1415177,34891585;4;14
"105";NA;"LOC";159;"haar";3;2017402,8703363;4;15
"106";NA;"LOC";159;"haar";4;47844;3;1
"107";NA;"LOC";159;"haar";4;321470,75;3;2
"108";NA;"LOC";159;"haar";4;609845,75;3;3
"109";NA;"LOC";159;"haar";4;878723,25;3;4
"110";NA;"LOC";159;"haar";4;947117,5;3;5
"111";NA;"LOC";159;"haar";4;1456445,75;3;6
"112";NA;"LOC";159;"haar";4;2427200,75;3;7
"113";NA;"LOC";159;"haar";5;658540,212580921;2;1
"114";NA;"LOC";159;"haar";5;1291064,37569173;2;2
"115";NA;"LOC";159;"haar";5;2746152,7758814;2;3
