"";"seq";"variable";"pid";"coefficient";"level";"value";"revlevel";"sequence"
"1";NA;"LOC";344;"haar";1;76842,7081251045;6;1
"2";NA;"LOC";344;"haar";1;96723,7223849455;6;2
"3";NA;"LOC";344;"haar";1;119876,519721337;6;3
"4";NA;"LOC";344;"haar";1;128538,577790872;6;4
"5";NA;"LOC";344;"haar";1;132790,410866146;6;5
"6";NA;"LOC";344;"haar";1;169545,821352223;6;6
"7";NA;"LOC";344;"haar";1;188949,538534763;6;7
"8";NA;"LOC";344;"haar";1;223107,038706761;6;8
"9";NA;"LOC";344;"haar";1;248118,819770891;6;9
"10";NA;"LOC";344;"haar";1;408543,670752589;6;10
"11";NA;"LOC";344;"haar";1;534114,521382821;6;11
"12";NA;"LOC";344;"haar";1;544444,644349175;6;12
"13";NA;"LOC";344;"haar";1;579853,723523873;6;13
"14";NA;"LOC";344;"haar";1;587578,865108336;6;14
"15";NA;"LOC";344;"haar";1;644798,652948732;6;15
"16";NA;"LOC";344;"haar";1;702813,935917964;6;16
"17";NA;"LOC";344;"haar";1;707926,317945943;6;17
"18";NA;"LOC";344;"haar";1;717592,467644763;6;18
"19";NA;"LOC";344;"haar";1;718810,812628747;6;19
"20";NA;"LOC";344;"haar";1;778055,047183681;6;20
"21";NA;"LOC";344;"haar";1;823284,425335497;6;21
"22";NA;"LOC";344;"haar";1;863872,354575605;6;22
"23";NA;"LOC";344;"haar";1;829770,00873254;6;23
"24";NA;"LOC";344;"haar";1;836026,489532479;6;24
"25";NA;"LOC";344;"haar";1;882067,626269097;6;25
"26";NA;"LOC";344;"haar";1;933981,28482347;6;26
"27";NA;"LOC";344;"haar";1;942629,200757382;6;27
"28";NA;"LOC";344;"haar";1;920406,248838251;6;28
"29";NA;"LOC";344;"haar";1;925764,704026082;6;29
"30";NA;"LOC";344;"haar";1;930417,46664629;6;30
"31";NA;"LOC";344;"haar";1;935946,334568387;6;31
"32";NA;"LOC";344;"haar";1;937422,773527505;6;32
"33";NA;"LOC";344;"haar";1;937442,572517378;6;33
"34";NA;"LOC";344;"haar";1;937462,371507251;6;34
"35";NA;"LOC";344;"haar";1;937473,68521575;6;35
"36";NA;"LOC";344;"haar";1;937473,68521575;6;36
"37";NA;"LOC";344;"haar";1;937473,68521575;6;37
"38";NA;"LOC";344;"haar";1;937473,68521575;6;38
"39";NA;"LOC";344;"haar";1;937473,68521575;6;39
"40";NA;"LOC";344;"haar";1;937473,68521575;6;40
"41";NA;"LOC";344;"haar";1;937473,68521575;6;41
"42";NA;"LOC";344;"haar";1;937473,68521575;6;42
"43";NA;"LOC";344;"haar";1;937473,68521575;6;43
"44";NA;"LOC";344;"haar";1;937473,68521575;6;44
"45";NA;"LOC";344;"haar";1;937473,68521575;6;45
"46";NA;"LOC";344;"haar";1;937473,68521575;6;46
"47";NA;"LOC";344;"haar";1;937473,68521575;6;47
"48";NA;"LOC";344;"haar";1;937473,68521575;6;48
"49";NA;"LOC";344;"haar";1;937473,68521575;6;49
"50";NA;"LOC";344;"haar";1;937473,68521575;6;50
"51";NA;"LOC";344;"haar";2;122730;5;1
"52";NA;"LOC";344;"haar";2;175656;5;2
"53";NA;"LOC";344;"haar";2;213784;5;3
"54";NA;"LOC";344;"haar";2;291368;5;4
"55";NA;"LOC";344;"haar";2;464330,5;5;5
"56";NA;"LOC";344;"haar";2;762656,5;5;6
"57";NA;"LOC";344;"haar";2;825499,5;5;7
"58";NA;"LOC";344;"haar";2;952906;5;8
"59";NA;"LOC";344;"haar";2;1007994;5;9
"60";NA;"LOC";344;"haar";2;1058444;5;10
"61";NA;"LOC";344;"haar";2;1193000;5;11
"62";NA;"LOC";344;"haar";2;1177896;5;12
"63";NA;"LOC";344;"haar";2;1284140,5;5;13
"64";NA;"LOC";344;"haar";2;1317365;5;14
"65";NA;"LOC";344;"haar";2;1312519;5;15
"66";NA;"LOC";344;"haar";2;1324672;5;16
"67";NA;"LOC";344;"haar";2;1325758;5;17
"68";NA;"LOC";344;"haar";2;1325788;5;18
"69";NA;"LOC";344;"haar";2;1325788;5;19
"70";NA;"LOC";344;"haar";2;1325788;5;20
"71";NA;"LOC";344;"haar";2;1325788;5;21
"72";NA;"LOC";344;"haar";2;1325788;5;22
"73";NA;"LOC";344;"haar";2;1325788;5;23
"74";NA;"LOC";344;"haar";2;1325788;5;24
"75";NA;"LOC";344;"haar";2;1325788;5;25
"76";NA;"LOC";344;"haar";3;275375,664865289;4;1
"77";NA;"LOC";344;"haar";3;534359,533882502;4;2
"78";NA;"LOC";344;"haar";3;1122995,8771821;4;3
"79";NA;"LOC";344;"haar";3;1386565,6872287;4;4
