"";"seq";"variable";"pid";"coefficient";"level";"value";"revlevel";"sequence"
"1";NA;"LOC";3510;"haar";1;319,61226509632;7;1
"2";NA;"LOC";3510;"haar";1;1566,2415203282;7;2
"3";NA;"LOC";3510;"haar";1;-8430,12704530602;7;3
"4";NA;"LOC";3510;"haar";1;39,5979797464461;7;4
"5";NA;"LOC";3510;"haar";1;2197,68787592779;7;5
"6";NA;"LOC";3510;"haar";1;5336,53487761487;7;6
"7";NA;"LOC";3510;"haar";1;4702,96720167173;7;7
"8";NA;"LOC";3510;"haar";1;2520,83567493004;7;8
"9";NA;"LOC";3510;"haar";1;3140,96832203065;7;9
"10";NA;"LOC";3510;"haar";1;2346,88740675816;7;10
"11";NA;"LOC";3510;"haar";1;5765,74869379511;7;11
"12";NA;"LOC";3510;"haar";1;1930,40151263928;7;12
"13";NA;"LOC";3510;"haar";1;3283,09678504914;7;13
"14";NA;"LOC";3510;"haar";1;1331,48206897426;7;14
"15";NA;"LOC";3510;"haar";1;3649,37809770377;7;15
"16";NA;"LOC";3510;"haar";1;5041,67134986009;7;16
"17";NA;"LOC";3510;"haar";1;-18,3847763108497;7;17
"18";NA;"LOC";3510;"haar";1;529,622979108724;7;18
"19";NA;"LOC";3510;"haar";1;1578,26233560838;7;19
"20";NA;"LOC";3510;"haar";1;15719,6908525581;7;20
"21";NA;"LOC";3510;"haar";1;2674,27784644751;7;21
"22";NA;"LOC";3510;"haar";1;3021,46727601014;7;22
"23";NA;"LOC";3510;"haar";1;391,03004999616;7;23
"24";NA;"LOC";3510;"haar";1;16184,9671145789;7;24
"25";NA;"LOC";3510;"haar";1;-5167,5363569113;7;25
"26";NA;"LOC";3510;"haar";1;-467,397582364298;7;26
"27";NA;"LOC";3510;"haar";1;425,678282274283;7;27
"28";NA;"LOC";3510;"haar";1;-9429,9760339038;7;28
"29";NA;"LOC";3510;"haar";1;5560,687727251;7;29
"30";NA;"LOC";3510;"haar";1;-13219,3612742825;7;30
"31";NA;"LOC";3510;"haar";1;13536,8522190353;7;31
"32";NA;"LOC";3510;"haar";1;316,783837971569;7;32
"33";NA;"LOC";3510;"haar";1;463,862048458395;7;33
"34";NA;"LOC";3510;"haar";1;1729,58318678229;7;34
"35";NA;"LOC";3510;"haar";1;1231,07290604577;7;35
"36";NA;"LOC";3510;"haar";1;1127,12820921134;7;36
"37";NA;"LOC";3510;"haar";1;3945,65583902094;7;37
"38";NA;"LOC";3510;"haar";1;19,0918830920418;7;38
"39";NA;"LOC";3510;"haar";1;-0,707106781192124;7;39
"40";NA;"LOC";3510;"haar";1;323,854905783432;7;40
"41";NA;"LOC";3510;"haar";1;34,648232278123;7;41
"42";NA;"LOC";3510;"haar";1;72440,9684122182;7;42
"43";NA;"LOC";3510;"haar";1;541,64379438886;7;43
"44";NA;"LOC";3510;"haar";1;308,298556597321;7;44
"45";NA;"LOC";3510;"haar";1;-130,107647738303;7;45
"46";NA;"LOC";3510;"haar";1;-67930,3342550292;7;46
"47";NA;"LOC";3510;"haar";1;-11781,8131881303;7;47
"48";NA;"LOC";3510;"haar";1;1687,15677991111;7;48
"49";NA;"LOC";3510;"haar";1;1473,61053199277;7;49
"50";NA;"LOC";3510;"haar";1;640,638743755;7;50
"51";NA;"LOC";3510;"haar";1;-5,65685424950789;7;51
"52";NA;"LOC";3510;"haar";1;2278,29804898307;7;52
"53";NA;"LOC";3510;"haar";1;614,475792851124;7;53
"54";NA;"LOC";3510;"haar";1;1266,42824510508;7;54
"55";NA;"LOC";3510;"haar";1;0;7;55
"56";NA;"LOC";3510;"haar";1;1522,40089989462;7;56
"57";NA;"LOC";3510;"haar";1;1119,35003461828;7;57
"58";NA;"LOC";3510;"haar";1;-60845,12430754;7;58
"59";NA;"LOC";3510;"haar";1;1400,77853353057;7;59
"60";NA;"LOC";3510;"haar";1;695,085965906386;7;60
"61";NA;"LOC";3510;"haar";1;2889,94541470942;7;61
"62";NA;"LOC";3510;"haar";1;9199,45922323698;7;62
"63";NA;"LOC";3510;"haar";1;4165,56604796997;7;63
"64";NA;"LOC";3510;"haar";1;1012,57691065915;7;64
"65";NA;"LOC";3510;"haar";2;5578,5;6;1
"66";NA;"LOC";3510;"haar";2;-5241;6;2
"67";NA;"LOC";3510;"haar";2;5978,5;6;3
"68";NA;"LOC";3510;"haar";2;10401;6;4
"69";NA;"LOC";3510;"haar";2;9838,49999999999;6;5
"70";NA;"LOC";3510;"haar";2;3062;6;6
"71";NA;"LOC";3510;"haar";2;9018,00000000001;6;7
"72";NA;"LOC";3510;"haar";2;16270,5;6;8
"73";NA;"LOC";3510;"haar";2;8282,5;6;9
