"";"seq";"variable";"pid";"coefficient";"level";"value";"revlevel";"sequence"
"1";NA;"LOC";59;"haar";1;55536,8737011726;7;1
"2";NA;"LOC";59;"haar";1;59898,3083275313;7;2
"3";NA;"LOC";59;"haar";1;64477,5318424953;7;3
"4";NA;"LOC";59;"haar";1;67641,8346883051;7;4
"5";NA;"LOC";59;"haar";1;70125,9008106135;7;5
"6";NA;"LOC";59;"haar";1;73047,6660304763;7;6
"7";NA;"LOC";59;"haar";1;82141,7663433165;7;7
"8";NA;"LOC";59;"haar";1;90286,9293558043;7;8
"9";NA;"LOC";59;"haar";1;94720,488873844;7;9
"10";NA;"LOC";59;"haar";1;97536,1880765288;7;10
"11";NA;"LOC";59;"haar";1;109885,100903171;7;11
"12";NA;"LOC";59;"haar";1;114967,78444634;7;12
"13";NA;"LOC";59;"haar";1;115227,292635035;7;13
"14";NA;"LOC";59;"haar";1;117660,447069098;7;14
"15";NA;"LOC";59;"haar";1;120343,21019692;7;15
"16";NA;"LOC";59;"haar";1;125950,566971729;7;16
"17";NA;"LOC";59;"haar";1;131584,793804223;7;17
"18";NA;"LOC";59;"haar";1;135979,462449298;7;18
"19";NA;"LOC";59;"haar";1;138544,138744661;7;19
"20";NA;"LOC";59;"haar";1;138349,684379835;7;20
"21";NA;"LOC";59;"haar";1;138331,299603524;7;21
"22";NA;"LOC";59;"haar";1;145885,32134694;7;22
"23";NA;"LOC";59;"haar";1;146081,89703211;7;23
"24";NA;"LOC";59;"haar";1;151339,943057013;7;24
"25";NA;"LOC";59;"haar";1;153987,350845776;7;25
"26";NA;"LOC";59;"haar";1;157671,377175758;7;26
"27";NA;"LOC";59;"haar";1;163456,217752645;7;27
"28";NA;"LOC";59;"haar";1;182870,541536903;7;28
"29";NA;"LOC";59;"haar";1;190132,528179688;7;29
"30";NA;"LOC";59;"haar";1;205949,79976805;7;30
"31";NA;"LOC";59;"haar";1;208308,707990089;7;31
"32";NA;"LOC";59;"haar";1;210843,685800642;7;32
"33";NA;"LOC";59;"haar";1;229712,123149824;7;33
"34";NA;"LOC";59;"haar";1;238466,812207695;7;34
"35";NA;"LOC";59;"haar";1;249282,717532724;7;35
"36";NA;"LOC";59;"haar";1;253003,513415328;7;36
"37";NA;"LOC";59;"haar";1;255725,874522896;7;37
"38";NA;"LOC";59;"haar";1;256289,438627502;7;38
"39";NA;"LOC";59;"haar";1;256973,91799169;7;39
"40";NA;"LOC";59;"haar";1;276381,877814917;7;40
"41";NA;"LOC";59;"haar";1;284058,93613826;7;41
"42";NA;"LOC";59;"haar";1;286307,535702433;7;42
"43";NA;"LOC";59;"haar";1;287455,87711508;7;43
"44";NA;"LOC";59;"haar";1;290780,693200219;7;44
"45";NA;"LOC";59;"haar";1;292569,673356621;7;45
"46";NA;"LOC";59;"haar";1;298114,804734686;7;46
"47";NA;"LOC";59;"haar";1;307006,672508107;7;47
"48";NA;"LOC";59;"haar";1;310315,225137279;7;48
"49";NA;"LOC";59;"haar";1;312979,60348879;7;49
"50";NA;"LOC";59;"haar";1;308901,011574906;7;50
"51";NA;"LOC";59;"haar";1;312422,403345215;7;51
"52";NA;"LOC";59;"haar";1;313130,924339964;7;52
"53";NA;"LOC";59;"haar";1;314733,935412913;7;53
"54";NA;"LOC";59;"haar";1;316360,281009643;7;54
"55";NA;"LOC";59;"haar";1;317115,47105195;7;55
"56";NA;"LOC";59;"haar";1;318461,095256548;7;56
"57";NA;"LOC";59;"haar";1;324310,282550523;7;57
"58";NA;"LOC";59;"haar";1;324733,839512454;7;58
"59";NA;"LOC";59;"haar";1;324871,725334785;7;59
"60";NA;"LOC";59;"haar";1;325629,036697436;7;60
"61";NA;"LOC";59;"haar";1;326052,593659366;7;61
"62";NA;"LOC";59;"haar";1;326832,532439015;7;62
"63";NA;"LOC";59;"haar";1;328218,461730141;7;63
"64";NA;"LOC";59;"haar";1;329499,03211087;7;64
"65";NA;"LOC";59;"haar";1;329870,263170993;7;65
"66";NA;"LOC";59;"haar";1;330021,584022167;7;66
"67";NA;"LOC";59;"haar";1;330387,865334821;7;67
"68";NA;"LOC";59;"haar";1;330561,813602993;7;68
"69";NA;"LOC";59;"haar";1;329783,996143688;7;69
"70";NA;"LOC";59;"haar";2;87947;6;1
"71";NA;"LOC";59;"haar";2;97416,5;6;2
"72";NA;"LOC";59;"haar";2;109735,5;6;3
"73";NA;"LOC";59;"haar";2;130820;6;4
"74";NA;"LOC";59;"haar";2;146669;6;5
"75";NA;"LOC";59;"haar";2;162772,5;6;6
"76";NA;"LOC";59;"haar";2;168294;6;7
"77";NA;"LOC";59;"haar";2;182105;6;8
"78";NA;"LOC";59;"haar";2;194117,5;6;9
"79";NA;"LOC";59;"haar";2;195643;6;10
