"";"seq";"variable";"pid";"coefficient";"level";"value";"revlevel";"sequence"
"1";NA;"LOC";313;"haar";1;84937,6665561281;6;1
"2";NA;"LOC";313;"haar";1;88613,2076047358;6;2
"3";NA;"LOC";313;"haar";1;89129,3955550019;6;3
"4";NA;"LOC";313;"haar";1;90747,2558703567;6;4
"5";NA;"LOC";313;"haar";1;90965,7518657434;6;5
"6";NA;"LOC";313;"haar";1;92064,5958037073;6;6
"7";NA;"LOC";313;"haar";1;92522,8009979162;6;7
"8";NA;"LOC";313;"haar";1;94151,97502177;6;8
"9";NA;"LOC";313;"haar";1;94185,2090404858;6;9
"10";NA;"LOC";313;"haar";1;94561,389848077;6;10
"11";NA;"LOC";313;"haar";1;94826,554891022;6;11
"12";NA;"LOC";313;"haar";1;95091,7199339669;6;12
"13";NA;"LOC";313;"haar";1;95144,0458357747;6;13
"14";NA;"LOC";313;"haar";1;95275,5676970754;6;14
"15";NA;"LOC";313;"haar";1;95955,8044205769;6;15
"16";NA;"LOC";313;"haar";1;95955,8044205769;6;16
"17";NA;"LOC";313;"haar";1;96032,8790597262;6;17
"18";NA;"LOC";313;"haar";1;488006,916608771;6;18
"19";NA;"LOC";313;"haar";1;492130,05624987;6;19
"20";NA;"LOC";313;"haar";1;498944,444300164;6;20
"21";NA;"LOC";313;"haar";1;501432,045956379;6;21
"22";NA;"LOC";313;"haar";1;503085,261610793;6;22
"23";NA;"LOC";313;"haar";1;504764,640216111;6;23
"24";NA;"LOC";313;"haar";1;517783,183164536;6;24
"25";NA;"LOC";313;"haar";1;526139,063997818;6;25
"26";NA;"LOC";313;"haar";1;530748,693104373;6;26
"27";NA;"LOC";313;"haar";1;533484,489240784;6;27
"28";NA;"LOC";313;"haar";1;535028,103344114;6;28
"29";NA;"LOC";313;"haar";1;545655,918265348;6;29
"30";NA;"LOC";313;"haar";1;558496,270304914;6;30
"31";NA;"LOC";313;"haar";1;561540,364997922;6;31
"32";NA;"LOC";313;"haar";1;562091,908287248;6;32
"33";NA;"LOC";313;"haar";1;562142,819975493;6;33
"34";NA;"LOC";313;"haar";1;562499,201793211;6;34
"35";NA;"LOC";313;"haar";1;562500,616006774;6;35
"36";NA;"LOC";313;"haar";1;562500,616006774;6;36
"37";NA;"LOC";313;"haar";1;562499,201793211;6;37
"38";NA;"LOC";313;"haar";1;562499,201793211;6;38
"39";NA;"LOC";313;"haar";1;562499,201793211;6;39
"40";NA;"LOC";313;"haar";1;562499,201793211;6;40
"41";NA;"LOC";313;"haar";1;562499,201793211;6;41
"42";NA;"LOC";313;"haar";1;562499,201793211;6;42
"43";NA;"LOC";313;"haar";1;562499,201793211;6;43
"44";NA;"LOC";313;"haar";1;562953,871453514;6;44
"45";NA;"LOC";313;"haar";1;562963,06384167;6;45
"46";NA;"LOC";313;"haar";1;562963,06384167;6;46
"47";NA;"LOC";313;"haar";1;562963,06384167;6;47
"48";NA;"LOC";313;"haar";1;1011422,20528546;6;48
"49";NA;"LOC";313;"haar";1;1000389,2181786;6;49
"50";NA;"LOC";313;"haar";1;988638,517688847;6;50
"51";NA;"LOC";313;"haar";1;987784,332697173;6;51
"52";NA;"LOC";313;"haar";2;125683;5;1
"53";NA;"LOC";313;"haar";2;128490,5;5;2
"54";NA;"LOC";313;"haar";2;130523;5;3
"55";NA;"LOC";313;"haar";2;133174,5;5;4
"56";NA;"LOC";313;"haar";2;133917,5;5;5
"57";NA;"LOC";313;"haar";2;134517;5;6
"58";NA;"LOC";313;"haar";2;135221;5;7
"59";NA;"LOC";313;"haar";2;135756,5;5;8
"60";NA;"LOC";313;"haar";2;693061,5;5;9
