"";"seq";"variable";"pid";"coefficient";"level";"value";"revlevel";"sequence"
"1";NA;"LOC";126;"haar";1;426164,771739758;7;1
"2";NA;"LOC";126;"haar";1;449507,780800288;7;2
"3";NA;"LOC";126;"haar";1;467290,102133568;7;3
"4";NA;"LOC";126;"haar";1;483400,823036122;7;4
"5";NA;"LOC";126;"haar";1;489528,610401884;7;5
"6";NA;"LOC";126;"haar";1;381980,497410535;7;6
"7";NA;"LOC";126;"haar";1;291176,672997684;7;7
"8";NA;"LOC";126;"haar";1;293879,94222216;7;8
"9";NA;"LOC";126;"haar";1;782371,226976044;7;9
"10";NA;"LOC";126;"haar";1;1054918,46471659;7;10
"11";NA;"LOC";126;"haar";1;999491,192566498;7;11
"12";NA;"LOC";126;"haar";1;627320,387531363;7;12
"13";NA;"LOC";126;"haar";1;337335,189459979;7;13
"14";NA;"LOC";126;"haar";1;348625,563435185;7;14
"15";NA;"LOC";126;"haar";1;372176,461889384;7;15
"16";NA;"LOC";126;"haar";1;368380,712687974;7;16
"17";NA;"LOC";126;"haar";1;378442,842184259;7;17
"18";NA;"LOC";126;"haar";1;402789,235767293;7;18
"19";NA;"LOC";126;"haar";1;414769,745960937;7;19
"20";NA;"LOC";126;"haar";1;416932,785604586;7;20
"21";NA;"LOC";126;"haar";1;418013,951873021;7;21
"22";NA;"LOC";126;"haar";1;423490,49389331;7;22
"23";NA;"LOC";126;"haar";1;438658,641456543;7;23
"24";NA;"LOC";126;"haar";1;466110,648022548;7;24
"25";NA;"LOC";126;"haar";1;477797,708902;7;25
"26";NA;"LOC";126;"haar";1;490819,08027755;7;26
"27";NA;"LOC";126;"haar";1;501115,969225188;7;27
"28";NA;"LOC";126;"haar";1;506823,028056145;7;28
"29";NA;"LOC";126;"haar";1;509178,400744277;7;29
"30";NA;"LOC";126;"haar";1;517544,181072495;7;30
"31";NA;"LOC";126;"haar";1;516493,420395652;7;31
"32";NA;"LOC";126;"haar";1;525056,483515821;7;32
"33";NA;"LOC";126;"haar";1;525557,115116901;7;33
"34";NA;"LOC";126;"haar";1;525673,080629016;7;34
"35";NA;"LOC";126;"haar";1;525718,335463012;7;35
"36";NA;"LOC";126;"haar";1;537389,839993277;7;36
"37";NA;"LOC";126;"haar";1;544725,365741306;7;37
"38";NA;"LOC";126;"haar";1;544766,377934615;7;38
"39";NA;"LOC";126;"haar";1;544778,398749895;7;39
"40";NA;"LOC";126;"haar";1;544987,702357127;7;40
"41";NA;"LOC";126;"haar";1;545258,524254321;7;41
"42";NA;"LOC";126;"haar";1;545330,649146002;7;42
"43";NA;"LOC";126;"haar";1;545394,288756309;7;43
"44";NA;"LOC";126;"haar";1;545800,16804871;7;44
"45";NA;"LOC";126;"haar";1;546112,709245994;7;45
"46";NA;"LOC";126;"haar";1;546157,96407999;7;46
"47";NA;"LOC";126;"haar";1;546262,615883606;7;47
"48";NA;"LOC";126;"haar";1;547451,26238278;7;48
"49";NA;"LOC";126;"haar";1;547876,233558274;7;49
"50";NA;"LOC";126;"haar";1;547876,233558274;7;50
"51";NA;"LOC";126;"haar";1;547876,233558274;7;51
"52";NA;"LOC";126;"haar";1;547969,57165339;7;52
"53";NA;"LOC";126;"haar";1;547999,2701382;7;53
"54";NA;"LOC";126;"haar";1;548030,382836572;7;54
"55";NA;"LOC";126;"haar";1;548040,282331509;7;55
"56";NA;"LOC";126;"haar";1;548040,282331509;7;56
"57";NA;"LOC";126;"haar";1;548040,282331509;7;57
"58";NA;"LOC";126;"haar";1;549454,495893882;7;58
"59";NA;"LOC";126;"haar";1;549454,495893882;7;59
"60";NA;"LOC";126;"haar";1;549454,495893882;7;60
"61";NA;"LOC";126;"haar";1;549454,495893882;7;61
"62";NA;"LOC";126;"haar";1;549459,44564135;7;62
"63";NA;"LOC";126;"haar";1;549489,851232941;7;63
"64";NA;"LOC";126;"haar";1;549489,851232941;7;64
"65";NA;"LOC";126;"haar";1;549489,851232941;7;65
"66";NA;"LOC";126;"haar";1;549491,265446504;7;66
"67";NA;"LOC";126;"haar";1;549566,218765309;7;67
"68";NA;"LOC";126;"haar";2;648274;6;1
"69";NA;"LOC";126;"haar";2;687965;6;2
"70";NA;"LOC";126;"haar";2;475994;6;3
"71";NA;"LOC";126;"haar";2;761024,5;6;4
"72";NA;"LOC";126;"haar";2;1452687;6;5
"73";NA;"LOC";126;"haar";2;682114,5;6;6
"74";NA;"LOC";126;"haar";2;509684;6;7
"75";NA;"LOC";126;"haar";2;528084;6;8
"76";NA;"LOC";126;"haar";2;578101,5;6;9
"77";NA;"LOC";126;"haar";2;590396,5;6;10
