"";"seq";"variable";"pid";"coefficient";"level";"value";"revlevel";"sequence"
"1";NA;"LOC";30;"haar";1;21972,6361185908;6;1
"2";NA;"LOC";30;"haar";1;36383,4723191726;6;2
"3";NA;"LOC";30;"haar";1;65206,5589338987;6;3
"4";NA;"LOC";30;"haar";1;106546,849789189;6;4
"5";NA;"LOC";30;"haar";1;139263,266341128;6;5
"6";NA;"LOC";30;"haar";1;208971,26704406;6;6
"7";NA;"LOC";30;"haar";1;264394,296553462;6;7
"8";NA;"LOC";30;"haar";1;268009,026418888;6;8
"9";NA;"LOC";30;"haar";1;132549,994560543;6;9
"10";NA;"LOC";30;"haar";1;131794,804518236;6;10
"11";NA;"LOC";30;"haar";1;124860,915421921;6;11
"12";NA;"LOC";30;"haar";1;127782,680641783;6;12
"13";NA;"LOC";30;"haar";1;140186,747797358;6;13
"14";NA;"LOC";30;"haar";1;163316,21060997;6;14
"15";NA;"LOC";30;"haar";1;177232,072063721;6;15
"16";NA;"LOC";30;"haar";1;185493,907695105;6;16
"17";NA;"LOC";30;"haar";1;197496,338198965;6;17
"18";NA;"LOC";30;"haar";1;205625,237755486;6;18
"19";NA;"LOC";30;"haar";1;217111,48030908;6;19
"20";NA;"LOC";30;"haar";1;216221,939978347;6;20
"21";NA;"LOC";30;"haar";1;230434,786280197;6;21
"22";NA;"LOC";30;"haar";1;232759,753376738;6;22
"23";NA;"LOC";30;"haar";1;234903,701137296;6;23
"24";NA;"LOC";30;"haar";1;242073,763898527;6;24
"25";NA;"LOC";30;"haar";1;249280,596212381;6;25
"26";NA;"LOC";30;"haar";1;259283,328739046;6;26
"27";NA;"LOC";30;"haar";1;258726,128595471;6;27
"28";NA;"LOC";30;"haar";1;253123,014461348;6;28
"29";NA;"LOC";30;"haar";1;257098,368785179;6;29
"30";NA;"LOC";30;"haar";1;262148,525416413;6;30
"31";NA;"LOC";30;"haar";1;291718,316792072;6;31
"32";NA;"LOC";30;"haar";1;323177,497487062;6;32
"33";NA;"LOC";30;"haar";1;345813,399766406;6;33
"34";NA;"LOC";30;"haar";1;376910,541789428;6;34
"35";NA;"LOC";30;"haar";1;383150,052026618;6;35
"36";NA;"LOC";30;"haar";1;463444,148350694;6;36
"37";NA;"LOC";30;"haar";1;549802,392430226;6;37
"38";NA;"LOC";30;"haar";1;596526,59431747;6;38
"39";NA;"LOC";30;"haar";1;615844,751579487;6;39
"40";NA;"LOC";30;"haar";1;636121,745636792;6;40
"41";NA;"LOC";30;"haar";2;41264;5;1
"42";NA;"LOC";30;"haar";2;121448;5;2
"43";NA;"LOC";30;"haar";2;246239;5;3
"44";NA;"LOC";30;"haar";2;376466;5;4
"45";NA;"LOC";30;"haar";2;186920;5;5
"46";NA;"LOC";30;"haar";2;178646;5;6
"47";NA;"LOC";30;"haar";2;214609;5;7
"48";NA;"LOC";30;"haar";2;256486;5;8
"49";NA;"LOC";30;"haar";2;285050;5;9
"50";NA;"LOC";30;"haar";2;306413;5;10
"51";NA;"LOC";30;"haar";2;327528;5;11
"52";NA;"LOC";30;"haar";2;337274;5;12
"53";NA;"LOC";30;"haar";2;359609;5;13
"54";NA;"LOC";30;"haar";2;361932;5;14
"55";NA;"LOC";30;"haar";2;367163;5;15
"56";NA;"LOC";30;"haar";2;434797;5;16
"57";NA;"LOC";30;"haar";2;511043;5;17
"58";NA;"LOC";30;"haar";2;598632,5;5;18
"59";NA;"LOC";30;"haar";2;810577;5;19
"60";NA;"LOC";30;"haar";2;885274;5;20
"61";NA;"LOC";30;"haar";3;115054,758580425;4;1
"62";NA;"LOC";30;"haar";3;440318,928178769;4;2
"63";NA;"LOC";30;"haar";3;258494,197571241;4;3
"64";NA;"LOC";30;"haar";3;333114,469083077;4;4
"65";NA;"LOC";30;"haar";3;418227,498120939;4;5
"66";NA;"LOC";30;"haar";3;470086,002346379;4;6
"67";NA;"LOC";30;"haar";3;510206,534004123;4;7
"68";NA;"LOC";30;"haar";3;567071,354240363;4;8
"69";NA;"LOC";30;"haar";3;784659,070966573;4;9
"70";NA;"LOC";30;"haar";3;1199147,74198199;4;10
"71";NA;"LOC";30;"haar";4;392708,5;3;1
"72";NA;"LOC";30;"haar";4;418330,5;3;2
"73";NA;"LOC";30;"haar";4;628132,5;3;3
"74";NA;"LOC";30;"haar";4;761750,5;3;4
"75";NA;"LOC";30;"haar";4;1402763,25;3;5
"76";NA;"Commit.LOC.Churn";30;"haar";1;24054,358482404;6;1
"77";NA;"Commit.LOC.Churn";30;"haar";1;28489,332214006;6;2
"78";NA;"Commit.LOC.Churn";30;"haar";1;52071,3433665774;6;3
"79";NA;"Commit.LOC.Churn";30;"haar";1;55572,9361470131;6;4
"80";NA;"Commit.LOC.Churn";30;"haar";1;72588,7537294862;6;5
"81";NA;"Commit.LOC.Churn";30;"haar";1;92604,1182777526;6;6
"82";NA;"Commit.LOC.Churn";30;"haar";1;114514,528999599;6;7
"83";NA;"Commit.LOC.Churn";30;"haar";1;17244,9201795775;6;8
"84";NA;"Commit.LOC.Churn";30;"haar";1;137979,160426493;6;9
"85";NA;"Commit.LOC.Churn";30;"haar";1;18323,9651276682;6;10
"86";NA;"Commit.LOC.Churn";30;"haar";1;61672,4392415283;6;11
"87";NA;"Commit.LOC.Churn";30;"haar";1;34641,161210329;6;12
"88";NA;"Commit.LOC.Churn";30;"haar";1;88507,1415875578;6;13
"89";NA;"Commit.LOC.Churn";30;"haar";1;61372,6259663052;6;14
"90";NA;"Commit.LOC.Churn";30;"haar";1;75125,8528603835;6;15
"91";NA;"Commit.LOC.Churn";30;"haar";1;45001,6897682743;6;16
"92";NA;"Commit.LOC.Churn";30;"haar";1;30989,6617922816;6;17
"93";NA;"Commit.LOC.Churn";30;"haar";1;10533,0626125548;6;18
"94";NA;"Commit.LOC.Churn";30;"haar";1;23498,5725523913;6;19
"95";NA;"Commit.LOC.Churn";30;"haar";1;10863,9885861501;6;20
"96";NA;"Commit.LOC.Churn";30;"haar";1;19722,6223408552;6;21
"97";NA;"Commit.LOC.Churn";30;"haar";1;14178,9051763526;6;22
"98";NA;"Commit.LOC.Churn";30;"haar";1;6396,48794261351;6;23
"99";NA;"Commit.LOC.Churn";30;"haar";1;15562,0060403535;6;24
"100";NA;"Commit.LOC.Churn";30;"haar";1;2756,30223306516;6;25
"101";NA;"Commit.LOC.Churn";30;"haar";1;21921,7244303453;6;26
"102";NA;"Commit.LOC.Churn";30;"haar";1;6608,61997696947;6;27
"103";NA;"Commit.LOC.Churn";30;"haar";1;5801,10403285443;6;28
"104";NA;"Commit.LOC.Churn";30;"haar";1;35264,8293913355;6;29
"105";NA;"Commit.LOC.Churn";30;"haar";1;67262,8254535891;6;30
"106";NA;"Commit.LOC.Churn";30;"haar";1;41918,7042023009;6;31
"107";NA;"Commit.LOC.Churn";30;"haar";1;54192,663710137;6;32
"108";NA;"Commit.LOC.Churn";30;"haar";1;64622,4887326386;6;33
"109";NA;"Commit.LOC.Churn";30;"haar";1;48080,4326935605;6;34
"110";NA;"Commit.LOC.Churn";30;"haar";1;31986,6823537547;6;35
"111";NA;"Commit.LOC.Churn";30;"haar";1;95141,9245154312;6;36
"112";NA;"Commit.LOC.Churn";30;"haar";1;20455,1849661644;6;37
"113";NA;"Commit.LOC.Churn";30;"haar";1;82698,9664868915;6;38
"114";NA;"Commit.LOC.Churn";30;"haar";1;16099,4071940553;6;39
"115";NA;"Commit.LOC.Churn";30;"haar";1;18335,2788361672;6;40
"116";NA;"Commit.LOC.Churn";30;"haar";2;37154;5;1
"117";NA;"Commit.LOC.Churn";30;"haar";2;76116;5;2
"118";NA;"Commit.LOC.Churn";30;"haar";2;116809;5;3
"119";NA;"Commit.LOC.Churn";30;"haar";2;93168;5;4
"120";NA;"Commit.LOC.Churn";30;"haar";2;110523;5;5
"121";NA;"Commit.LOC.Churn";30;"haar";2;68104;5;6
"122";NA;"Commit.LOC.Churn";30;"haar";2;105981;5;7
"123";NA;"Commit.LOC.Churn";30;"haar";2;84943;5;8
"124";NA;"Commit.LOC.Churn";30;"haar";2;29361;5;9
"125";NA;"Commit.LOC.Churn";30;"haar";2;24298;5;10
"126";NA;"Commit.LOC.Churn";30;"haar";2;23972;5;11
"127";NA;"Commit.LOC.Churn";30;"haar";2;15527;5;12
"128";NA;"Commit.LOC.Churn";30;"haar";2;17450;5;13
"129";NA;"Commit.LOC.Churn";30;"haar";2;8775;5;14
"130";NA;"Commit.LOC.Churn";30;"haar";2;72498;5;15
"131";NA;"Commit.LOC.Churn";30;"haar";2;67961;5;16
"132";NA;"Commit.LOC.Churn";30;"haar";2;79693;5;17
"133";NA;"Commit.LOC.Churn";30;"haar";2;89893,5;5;18
"134";NA;"Commit.LOC.Churn";30;"haar";2;72941;5;19
"135";NA;"Commit.LOC.Churn";30;"haar";2;24349;5;20
"136";NA;"Commit.LOC.Churn";30;"haar";3;80093,9851050002;4;1
"137";NA;"Commit.LOC.Churn";30;"haar";3;148476,160593208;4;2
"138";NA;"Commit.LOC.Churn";30;"haar";3;126308,363003009;4;3
"139";NA;"Commit.LOC.Churn";30;"haar";3;135003,65509126;4;4
"140";NA;"Commit.LOC.Churn";30;"haar";3;37942,6427716889;4;5
"141";NA;"Commit.LOC.Churn";30;"haar";3;27930,0107500874;4;6
"142";NA;"Commit.LOC.Churn";30;"haar";3;18543,8753366172;4;7
"143";NA;"Commit.LOC.Churn";30;"haar";3;99319,5113786813;4;8
"144";NA;"Commit.LOC.Churn";30;"haar";3;119915,764147692;4;9
"145";NA;"Commit.LOC.Churn";30;"haar";3;68794,4187416392;4;10
"146";NA;"Commit.LOC.Churn";30;"haar";4;161623,5;3;1
"147";NA;"Commit.LOC.Churn";30;"haar";4;184775,5;3;2
"148";NA;"Commit.LOC.Churn";30;"haar";4;46579;3;3
"149";NA;"Commit.LOC.Churn";30;"haar";4;83342;3;4
"150";NA;"Commit.LOC.Churn";30;"haar";4;133438,25;3;5
"151";NA;"Active.Developers";30;"haar";1;6,36396103067893;6;1
"152";NA;"Active.Developers";30;"haar";1;4,94974746830583;6;2
"153";NA;"Active.Developers";30;"haar";1;7,07106781186547;6;3
"154";NA;"Active.Developers";30;"haar";1;9,89949493661166;6;4
"155";NA;"Active.Developers";30;"haar";1;8,48528137423857;6;5
"156";NA;"Active.Developers";30;"haar";1;7,77817459305202;6;6
"157";NA;"Active.Developers";30;"haar";1;6,36396103067893;6;7
"158";NA;"Active.Developers";30;"haar";1;2,82842712474619;6;8
"159";NA;"Active.Developers";30;"haar";1;2,82842712474619;6;9
"160";NA;"Active.Developers";30;"haar";1;1,41421356237309;6;10
"161";NA;"Active.Developers";30;"haar";1;4,24264068711928;6;11
"162";NA;"Active.Developers";30;"haar";1;2,82842712474619;6;12
"163";NA;"Active.Developers";30;"haar";1;4,94974746830583;6;13
"164";NA;"Active.Developers";30;"haar";1;4,24264068711928;6;14
"165";NA;"Active.Developers";30;"haar";1;4,24264068711928;6;15
"166";NA;"Active.Developers";30;"haar";1;4,24264068711928;6;16
"167";NA;"Active.Developers";30;"haar";1;4,24264068711928;6;17
"168";NA;"Active.Developers";30;"haar";1;2,82842712474619;6;18
"169";NA;"Active.Developers";30;"haar";1;2,82842712474619;6;19
"170";NA;"Active.Developers";30;"haar";1;2,82842712474619;6;20
"171";NA;"Active.Developers";30;"haar";1;2,82842712474619;6;21
