"";"seq";"variable";"pid";"coefficient";"level";"value";"revlevel";"sequence"
"1";NA;"LOC";111;"haar";1;232523,579711822;6;1
"2";NA;"LOC";111;"haar";1;246001,742068019;6;2
"3";NA;"LOC";111;"haar";1;251804,967421217;6;3
"4";NA;"LOC";111;"haar";1;257049,578417277;6;4
"5";NA;"LOC";111;"haar";1;258410,758971061;6;5
"6";NA;"LOC";111;"haar";1;277158,988167442;6;6
"7";NA;"LOC";111;"haar";1;287155,356733076;6;7
"8";NA;"LOC";111;"haar";1;290302,689016137;6;8
"9";NA;"LOC";111;"haar";1;292952,218125243;6;9
"10";NA;"LOC";111;"haar";1;297356,786265254;6;10
"11";NA;"LOC";111;"haar";1;298114,804734686;6;11
"12";NA;"LOC";111;"haar";1;298885,551126179;6;12
"13";NA;"LOC";111;"haar";1;305861,866629366;6;13
"14";NA;"LOC";111;"haar";1;311178,602517108;6;14
"15";NA;"LOC";111;"haar";1;318164,110408449;6;15
"16";NA;"LOC";111;"haar";1;325786,72150964;6;16
"17";NA;"LOC";111;"haar";1;326189,065268136;6;17
"18";NA;"LOC";111;"haar";1;336115,430262432;6;18
"19";NA;"LOC";111;"haar";1;336739,80555022;6;19
"20";NA;"LOC";111;"haar";1;337709,956054008;6;20
"21";NA;"LOC";111;"haar";1;341732,686532178;6;21
"22";NA;"LOC";111;"haar";1;343585,306298887;6;22
"23";NA;"LOC";111;"haar";1;344593,640568859;6;23
"24";NA;"LOC";111;"haar";1;345617,531188017;6;24
"25";NA;"LOC";111;"haar";1;347987,046011773;6;25
"26";NA;"LOC";111;"haar";1;348366,76235327;6;26
"27";NA;"LOC";111;"haar";1;345576,518994708;6;27
"28";NA;"LOC";111;"haar";1;353652,38554264;6;28
"29";NA;"LOC";111;"haar";1;363535,617023284;6;29
"30";NA;"LOC";111;"haar";1;373664,921663782;6;30
"31";NA;"LOC";111;"haar";1;406416,69355478;6;31
"32";NA;"LOC";111;"haar";1;427799,602617861;6;32
"33";NA;"LOC";111;"haar";1;438569,546002113;6;33
"34";NA;"LOC";111;"haar";1;474337,128314873;6;34
"35";NA;"LOC";111;"haar";1;459248,176711133;6;35
"36";NA;"LOC";111;"haar";2;352002,5;5;1
"37";NA;"LOC";111;"haar";2;364485,5;5;2
"38";NA;"LOC";111;"haar";2;399030,5;5;3
"39";NA;"LOC";111;"haar";2;412423,5;5;4
"40";NA;"LOC";111;"haar";2;421062;5;5
"41";NA;"LOC";111;"haar";2;427621;5;6
"42";NA;"LOC";111;"haar";2;445012,5;5;7
"43";NA;"LOC";111;"haar";2;461016,5;5;8
"44";NA;"LOC";111;"haar";2;475780,5;5;9
"45";NA;"LOC";111;"haar";2;480438,5;5;10
"46";NA;"LOC";111;"haar";2;486616;5;11
"47";NA;"LOC";111;"haar";2;490452,5;5;12
"48";NA;"LOC";111;"haar";2;490692;5;13
"49";NA;"LOC";111;"haar";2;507128,5;5;14
"50";NA;"LOC";111;"haar";2;551601;5;15
"51";NA;"LOC";111;"haar";2;612615,5;5;16
"52";NA;"LOC";111;"haar";2;660144,5;5;17
"53";NA;"LOC";111;"haar";3;539887,341144428;4;1
"54";NA;"LOC";111;"haar";3;589363,24907066;4;2
"55";NA;"LOC";111;"haar";3;617045,065340551;4;3
"56";NA;"LOC";111;"haar";3;662415,511295214;4;4
"57";NA;"LOC";111;"haar";3;683810,794726966;4;5
"58";NA;"LOC";111;"haar";3;693773,929273884;4;6
"59";NA;"LOC";111;"haar";3;748634,808892243;4;7
"60";NA;"LOC";111;"haar";3;899977,22682299;4;8
"61";NA;"LOC";111;"haar";4;798500,75;3;1
"62";NA;"LOC";111;"haar";4;904715,25;3;2
"63";NA;"LOC";111;"haar";4;974099,5;3;3
"64";NA;"LOC";111;"haar";4;1165744,75;3;4
